Date,Close,Predicted_Signal,Next_Day_Return,Strategy_Return,Cumulative_Market_Return,Cumulative_Strategy_Return
2020-03-12,4970.7880859375,Sell,0.11928067241286833,-0.11928067241286833,-0.227281620311249,0.4636126736107815
2020-03-13,5563.70703125,Sell,-0.06530552710121185,0.06530552710121185,-0.27774440139761725,0.5591946707329476
2020-03-14,5200.3662109375,Sell,0.036910617960911996,-0.036910617960911996,-0.25108550092747495,0.5016438319148337
2020-03-15,5392.31494140625,Sell,-0.07006915676163483,0.07006915676163483,-0.30356130836404893,0.6068627489734164
2020-03-16,5014.47998046875,Sell,0.04210793838741411,-0.04210793838741411,-0.27423571084603104,0.539201071342613
2020-03-17,5225.62939453125,Sell,0.0024512036855608432,-0.0024512036855608432,-0.2724567147456084,0.5354281760037187
2020-03-18,5238.4384765625,Sell,0.18187755736638023,-0.18187755736638023,-0.14013291914522807,0.2561682498406459
2020-03-19,6191.19287109375,Sell,0.001225199953657663,-0.001225199953657663,-0.13907941003761304,0.25462919255915484
2020-03-20,6198.7783203125,Sell,-0.00221203491300348,0.00221203491300348,-0.14098379643993342,0.25740447613596906
2020-03-21,6185.06640625,Buy,-0.05736583896317804,-0.05736583896317804,-0.19026198164012076,0.1852724134463739
2020-03-22,5830.2548828125,Hold,0.10052048673231173,0.0,-0.1088667219089281,0.1852724134463739
2020-03-23,6416.31494140625,Buy,0.04963733427047878,0.04963733427047878,-0.06463324150477401,0.24410617643418875
2020-03-24,6734.8037109375,Buy,-0.007979552925792555,-0.007979552925792555,-0.07209705005921374,0.23417876535402682
2020-03-25,6681.06298828125,Buy,0.005295181540467819,0.005295181540467819,-0.06718363548734163,0.24071396596996686
2020-03-26,6716.4404296875,Hold,-0.03672214358569481,0.0,-0.10143865196406132,0.24071396596996686
2020-03-27,6469.79833984375,Buy,-0.035179534234601295,-0.035179534234601295,-0.1330496216691811,0.19706622652877837
2020-03-28,6242.19384765625,Buy,-0.051288198783903005,-0.051288198783903005,-0.17751394500879203,0.13567085594507367
2020-03-29,5922.04296875,Hold,0.08574723804008189,0.0,-0.10698803746681307,0.13567085594507367
2020-03-30,6429.841796875,Buy,0.0013690436954885143,0.0013690436954885143,-0.10576546506951123,0.13722563897055529
2020-03-31,6438.64453125,Buy,0.026112924097839496,0.026112924097839496,-0.08241438653320454,0.1669219257631105
2020-04-01,6606.7763671875,Buy,0.028281287899985408,0.028281287899985408,-0.05646388362586541,0.19992398070242245
2020-04-02,6793.62451171875,Buy,-0.008866740365705117,-0.008866740365705117,-0.06482997339542063,0.18928456630695067
2020-04-03,6733.38720703125,Buy,0.01992164308903499,0.01992164308903499,-0.04619984989784087,0.21297706896821555
2020-04-04,6867.52734375,Buy,-0.011124520572645125,-0.011124520572645125,-0.056810419289844316,0.19948328061033194
2020-04-05,6791.12939453125,Buy,0.0707764242948763,0.0707764242948763,0.009945166665004113,0.284378418213419
2020-04-06,7271.78125,Buy,-0.013114627068677276,-0.013114627068677276,-0.0032998875556204954,0.2675342742434925
2020-04-07,7176.41455078125,Buy,0.02197254365887824,0.02197254365887824,0.018600149179872405,0.29538522642343223
2020-04-08,7334.0986328125,Buy,-0.004364445986660415,-0.004364445986660415,0.014154523846772626,0.2897315875707893
2020-04-09,7302.08935546875,Buy,-0.05979058460566089,-0.05979058460566089,-0.04648236801450156,0.2126177819655446
2020-04-10,6865.4931640625,Buy,-0.0009336774645052337,-0.0009336774645052337,-0.04737264593949486,0.21148558806946505
2020-04-11,6859.0830078125,Buy,0.016329994685138294,0.016329994685138294,-0.0318162463107694,0.23126914128376108
2020-04-12,6971.091796875,Hold,-0.018082418492216368,0.0,-0.04932335012234301,0.23126914128376108
2020-04-13,6845.03759765625,Hold,-0.0003812781513637953,0.0,-0.04968582235795305,0.23126914128376108
2020-04-14,6842.427734375,Hold,-0.029275847531044064,0.0,-0.0775070753291911,0.23126914128376108
2020-04-15,6642.10986328125,Hold,0.07146740203164859,0.0,-0.011578902610391073,0.23126914128376108
2020-04-16,7116.80419921875,Buy,-0.002897315751431484,-0.002897315751431484,-0.01444267062490523,0.22770176580646817
2020-04-17,7096.1845703125,Buy,0.02275595669052466,0.02275595669052466,0.007984629278383615,0.25563929401804075
2020-04-18,7257.6650390625,Buy,-0.009402505352301915,-0.009402505352301915,-0.0014929515934444249,0.24383313883547553
2020-04-19,7189.4248046875,Buy,-0.04276646838190479,-0.04276646838190479,-0.044195571708232406,0.1906387882311027
2020-04-20,6881.95849609375,Buy,-0.00023761461322069355,-0.00023761461322069355,-0.04442268480777556,0.19035587505595153
2020-04-21,6880.3232421875,Buy,0.034429236680519004,0.034429236680519004,-0.011522887256487535,0.2313389192122992
2020-04-22,7117.20751953125,Buy,0.043910071328696176,0.043910071328696176,0.031881213270863684,0.28540709898471084
2020-04-23,7429.724609375,Buy,0.016309658285092787,0.016309658285092787,0.04871084325011843,0.30637164952638396
2020-04-24,7550.90087890625,Buy,0.002520911948821203,0.002520911948821203,0.05135455094572605,0.3096648974272762
2020-04-25,7569.93603515625,Buy,0.014522071498782596,0.014522071498782596,0.06662239690513028,0.3286839447071608
2020-04-26,7679.8671875,Buy,0.015069777105927384,0.015069777105927384,0.08269615868268065,0.34870691559812195
2020-04-27,7795.60107421875,Buy,0.001469741643032707,0.001469741643032707,0.08428744231384822,0.3506891663162226
2020-04-28,7807.05859375,Buy,0.1273180520232342,0.1273180520232342,0.22233680730250227,0.5226562798604903
2020-04-29,8801.0380859375,Buy,-0.01618949646720247,-0.01618949646720247,0.20254778987894695,0.49800524139692537
2020-04-30,8658.5537109375,Buy,0.023816089558295506,0.023816089558295506,0.23118777574083427,0.5336818683848306
2020-05-01,8864.7666015625,Buy,0.013968791699848548,0.013968791699848548,0.24838598132355783,0.5551055509381329
2020-05-02,8988.5966796875,Buy,-0.010138170944239966,-0.010138170944239966,0.2357296308405068,0.5393396250263855
2020-05-03,8897.46875,Buy,0.0017067266322232655,0.0017067266322232655,0.23783868351168969,0.5419668569604545
2020-05-04,8912.654296875,Buy,0.010144678859214995,0.010144678859214995,0.25039615943542914,0.5576096155358714
2020-05-05,9003.0703125,Buy,0.029511199738283755,0.029511199738283755,0.2872968502485109,0.6035765440142218
2020-05-06,9268.76171875,Buy,0.07366214135771076,0.07366214135771076,0.3821218928008525,0.7216994260773066
2020-05-07,9951.5185546875,Buy,-0.010938284289408906,-0.010938284289408906,0.3670038506147808,0.7028669882939609
2020-05-08,9842.666015625,Buy,-0.025274608612654736,-0.025274608612654736,0.3324533633185003,0.6598276916454209
2020-05-09,9593.896484375,Buy,-0.0872915214038874,-0.0872915214038874,0.21614148203470163,0.5149388071733896
2020-05-10,8756.4306640625,Buy,-0.017659566044374797,-0.017659566044374797,0.194664951213406,0.4881856452549247
2020-05-11,8601.7958984375,Sell,0.023562712138033515,-0.023562712138033515,0.2228144975602453,0.45311995528782933
2020-05-12,8804.4775390625,Sell,0.05287193516704303,-0.05287193516704303,0.2874670663965708,0.37629069122191483
2020-05-13,9269.9873046875,Hold,0.05002535168149658,0.0,0.3518730591714039,0.37629069122191483
2020-05-14,9733.7216796875,Hold,-0.04166180495059313,0.0,0.2955515874622432,0.37629069122191483
2020-05-15,9328.197265625,Hold,0.005233209039209763,0.0,0.3023314797405132,0.37629069122191483
2020-05-16,9377.013671875,Hold,0.03132400103227817,0.0,0.3431257123562734,0.37629069122191483
2020-05-17,9670.7392578125,Hold,0.005773698991511145,0.0,0.3508805159271775,0.37629069122191483
2020-05-18,9726.5751953125,Hold,0.00025321252090737545,0.0,0.35122257578806004,0.37629069122191483
2020-05-19,9729.0380859375,Hold,-0.02117954918100662,0.0,0.32260429078967046,0.37629069122191483
2020-05-20,9522.9814453125,Hold,-0.04633209978369557,0.0,0.2613252568144595,0.37629069122191483
2020-05-21,9081.76171875,Sell,0.01110086707949609,-0.01110086707949609,0.2753270608343681,0.3610126711959125
2020-05-22,9182.5771484375,Sell,0.0029087652089092586,-0.0029087652089092586,0.2790366878189037,0.35705380488905325
2020-05-23,9209.287109375,Sell,-0.045488748514099786,0.045488748514099786,0.2208549095864023,0.41878448413975367
2020-05-24,8790.3681640625,Sell,0.013260696716498988,-0.013260696716498988,0.2370442962772763,0.3999704133895019
2020-05-25,8906.9345703125,Sell,-0.008070322664891605,0.008070322664891605,0.2270609496555549,0.411268626346857
2020-05-26,8835.052734375,Sell,0.039158209254817056,-0.039158209254817056,0.27511045909058174,0.35600587416160856
2020-05-27,9181.017578125,Sell,0.037548495632866885,-0.037548495632866885,0.3229889385951674,0.3050898935175095
2020-05-28,9525.7509765625,Hold,-0.009093976247976698,0.0,0.31095770861124716,0.3050898935175095
2020-05-29,9439.1240234375,Hold,0.02768159825145977,0.0,0.34724711322567803,0.3050898935175095
2020-05-30,9700.4140625,Hold,-0.024674768232348376,0.0,0.3140041029551339,0.3050898935175095
2020-05-31,9461.05859375,Hold,0.07464386293982206,0.0,0.4120864451184807,0.3050898935175095
2020-06-01,10167.2685546875,Buy,-0.06269774820259899,-0.06269774820259899,0.32355180474213907,0.22326369599199203
2020-06-02,9529.8037109375,Buy,0.013317594606312655,0.013317594606312655,0.34117833111814844,0.23955462599183308
2020-06-03,9656.7177734375,Buy,0.014903505382374727,0.014903505382374727,0.36116658959469206,0.2580283350320498
2020-06-04,9800.63671875,Buy,-0.013785177382049874,-0.013785177382049874,0.34240266671060926,0.2406861912819882
2020-06-05,9665.533203125,Hold,-0.0012263695520872142,0.0,0.3407563849535147,0.2406861912819882
2020-06-06,9653.6796875,Hold,0.010894586827723485,0.0,0.3553633718042153,0.2406861912819882
2020-06-07,9758.8525390625,Hold,0.0012948980117710729,0.0,0.3571184291395919,0.2406861912819882
2020-06-08,9771.4892578125,Hold,0.0024777121338637187,0.0,0.36048097793856115,0.2406861912819882
2020-06-09,9795.7001953125,Hold,0.007594610876882513,0.0,0.370813301571405,0.2406861912819882
2020-06-10,9870.0947265625,Hold,-0.05555301055894357,0.0,0.2946604957548684,0.2406861912819882
2020-06-11,9321.78125,Sell,0.01706353064227928,-0.01706353064227928,0.3167519747955301,0.21951570443959523
2020-06-12,9480.84375,Sell,-0.0005871213994007585,0.0005871213994007585,0.31597888153342435,0.22023170820657678
2020-06-13,9475.27734375,Sell,-0.009338962291258746,0.009338962291258746,0.30368900438269075,0.23162740611611632
2020-06-14,9386.7880859375,Sell,0.006808938469139436,-0.006808938469139436,0.3125657425964261,0.22324133089096598
2020-06-15,9450.7021484375,Sell,0.009239764861221245,-0.009239764861221245,0.3246935414229113,0.2119388686250061
2020-06-16,9538.0244140625,Sell,-0.006056760681470541,0.006056760681470541,0.31667018966622296,0.21927929231283994
2020-06-17,9480.2548828125,Sell,-0.007216479234543938,0.007216479234543938,0.30716846658375374,0.22807819600692492
2020-06-18,9411.8408203125,Sell,-0.013156009327927487,0.013156009327927487,0.28997134604420527,0.24423480420901633
2020-06-19,9288.0185546875,Sell,0.004771982890003024,-0.004771982890003024,0.2961270672361225,0.23829733701218458
2020-06-20,9332.3408203125,Sell,-0.0030764990320015784,0.0030764990320015784,0.2921395335684196,0.24210695757083278
2020-06-21,9303.6298828125,Sell,0.03709174751916078,-0.03709174751916078,0.3400672469070656,0.19603503990882243
2020-06-22,9648.7177734375,Hold,-0.0019753474772544743,0.0,0.33742014845153645,0.19603503990882243
2020-06-23,9629.658203125,Hold,-0.03282025643027875,0.0,0.29352567622433545,0.19603503990882243
2020-06-24,9313.6103515625,Sell,-0.005239308190707503,0.005239308190707503,0.2867484965540028,0.20230143608979012
2020-06-25,9264.8134765625,Sell,-0.010998117562784016,0.010998117562784016,0.27259668531516623,0.21552448862980977
2020-06-26,9162.91796875,Sell,-0.012826410118569775,0.012826410118569775,0.2562738383137815,0.2311153042301406
2020-06-27,9045.390625,Sell,0.010855408054862181,-0.010855408054862181,0.26991120345732544,0.21775104524013655
2020-06-28,9143.58203125,Sell,0.005170015512075743,-0.005170015512075743,0.27647666407815863,0.2114552534463987
2020-06-29,9190.8544921875,Sell,-0.005751513982724221,0.005751513982724221,0.26913499069609204,0.2184229552760404
2020-06-30,9137.9931640625,Sell,0.00988532488788163,-0.00988532488788163,0.2816808024057016,0.20637844851228393
2020-07-01,9228.3251953125,Sell,-0.011368806022981404,0.011368806022981404,0.26710962197977195,0.2200935310837253
2020-07-02,9123.41015625,Sell,-0.00395756024273064,0.00395756024273064,0.2620949593166433,0.22492212473475504
2020-07-03,9087.3037109375,Sell,0.004972274697731871,-0.004972274697731871,0.2683704421489883,0.21883147544724446
2020-07-04,9132.48828125,Sell,-0.00641072801130238,0.00641072801130238,0.2602392642267959,0.22664507252795119
2020-07-05,9073.9423828125,Sell,0.0332305643833104,-0.0332305643833104,0.30211772623506006,0.18588296446984054
2020-07-06,9375.474609375,Sell,-0.01314037643510968,0.01314037643510968,0.2850074091495023,0.20146591303095795
2020-07-07,9252.27734375,Buy,0.019028359994139876,0.019028359994139876,0.3094589927259359,0.2243278389447989
2020-07-08,9428.3330078125,Buy,-0.015948231171979632,-0.015948231171979632,0.2885754379997152,0.2048019755390169
2020-07-09,9277.9677734375,Buy,9.052022711308894e-05,9.052022711308894e-05,0.28869208014101533,0.20491103448746895
2020-07-10,9278.8076171875,Buy,-0.004145030168397623,-0.004145030168397623,0.28335041259105576,0.19991664189928327
2020-07-11,9240.3466796875,Buy,0.003912550206798482,0.003912550206798482,0.28837158551323383,0.20461137600468726
2020-07-12,9276.5,Buy,-0.003545059255915528,-0.003545059255915528,0.28380423189895154,0.20034095729640078
2020-07-13,9243.6142578125,Buy,-4.331537576462985e-05,-4.331537576462985e-05,0.2837486234362385,0.20028896407678975
2020-07-14,9243.2138671875,Buy,-0.005450155524782674,-0.005450155524782674,0.27675199378378545,0.19374720254789102
2020-07-15,9192.8369140625,Hold,-0.006593108913667822,0.0,0.2683342288330264,0.19374720254789102
2020-07-16,9132.2275390625,Sell,0.002098616025556055,-0.002098616025556055,0.2709959753714166,0.1912419855381613
2020-07-17,9151.392578125,Sell,0.0008356608977502233,-0.0008356608977502233,0.27205809700923234,0.1902465111910887
2020-07-18,9159.0400390625,Sell,0.002923597193133398,-0.002923597193133398,0.2757770824911512,0.18676670983183352
2020-07-19,9185.8173828125,Sell,-0.0023499201650132306,0.0023499201650132306,0.27277910819894347,0.18955551685443384
2020-07-20,9164.2314453125,Sell,0.02298678850016933,-0.02298678850016933,0.30203621236654676,0.1622114557792913
2020-07-21,9374.8876953125,Buy,0.016050921443329758,0.016050921443329758,0.3229350933276127,0.18086602055654266
2020-07-22,9525.36328125,Buy,0.00584848921034431,0.00584848921034431,0.33067226494692514,0.18777230273662981
2020-07-23,9581.072265625,Hold,-0.004611142289210002,0.0,0.32453634579294954,0.18777230273662981
2020-07-24,9536.892578125,Buy,0.014702976045533722,0.014702976045533722,0.34401097195658203,0.20523609045131486
2020-07-25,9677.11328125,Hold,0.023566295475673238,0.0,0.3756843316442575,0.20523609045131486
2020-07-26,9905.1669921875,Buy,0.1096100707382146,0.1096100707382146,0.526473188549238,0.3373421035819326
2020-07-27,10990.873046875,Buy,-0.007101328925793737,-0.007101328925793737,0.5156332003409447,0.3278451974180845
2020-07-28,10912.8232421875,Buy,0.017194865809297744,0.017194865809297744,0.5416943098369238,0.35067731740320895
2020-07-29,11100.4677734375,Buy,0.0009680757576464583,0.0009680757576464583,0.5431867867239784,0.35198487537058987
2020-07-30,11111.2138671875,Buy,0.0191025870102548,0.0191025870102548,0.5726656465904487,0.37781128408890496
2020-07-31,11323.466796875,Buy,0.03851523428168302,0.03851523428168302,0.6332372324156343,0.43087800849153557
2020-08-01,11759.5927734375,Buy,-0.060034265575901635,-0.060034265575901635,0.5351870346563437,0.34497629812303754
2020-08-02,11053.6142578125,Buy,0.017436321777176023,0.017436321777176023,0.5619550497807604,0.36842773763978576
2020-08-03,11246.3486328125,Buy,-0.00359726129861071,-0.00359726129861071,0.5563362893300146,0.36350514549922885
2020-08-04,11205.892578125,Buy,0.04828976175167332,0.04828976175167332,0.6314913979472443,0.4293484841225672
2020-08-05,11747.0224609375,Buy,0.002788023660583505,0.002788023660583505,0.6360400345667596,0.43333354151552017
2020-08-06,11779.7734375,Buy,-0.01513618086086388,-0.01513618086086388,0.6112766367079432,0.4116383457971986
2020-08-07,11601.47265625,Buy,0.013151196120374076,0.013151196120374076,0.632466851761466,0.430203078533818
2020-08-08,11754.0458984375,Buy,-0.006662100973708895,-0.006662100973708895,0.6215911927587985,0.42067492121171646
2020-08-09,11675.7392578125,Buy,0.017332698670629254,0.017332698670629254,0.6496977442698331,0.44529905152999905
2020-08-10,11878.111328125,Buy,-0.03936534391564839,-0.03936534391564839,0.5847568252097817,0.3884043573055602
2020-08-11,11410.525390625,Sell,0.015284938573538076,-0.015284938573538076,0.6089797359371083,0.36718268198891213
2020-08-12,11584.9345703125,Hold,0.017195015111304723,0.0,0.63664616681033,0.36718268198891213
2020-08-13,11784.1376953125,Hold,-0.0012955213149429268,0.0,0.6345258568162075,0.36718268198891213
2020-08-14,11768.87109375,Hold,0.008227394765919493,0.0,0.6479737462953372,0.36718268198891213
2020-08-15,11865.6982421875,Hold,0.0022843551383793237,0.0,0.6517383035906013,0.36718268198891213
2020-08-16,11892.8037109375,Hold,0.03040482644811049,0.0,0.7019591200489699,0.36718268198891213
2020-08-17,12254.40234375,Hold,-0.021475461465219614,0.0,0.6654087625509792,0.36718268198891213
2020-08-18,11991.2333984375,Hold,-0.019426708460436926,0.0,0.6330553520534443,0.36718268198891213
2020-08-19,11758.283203125,Sell,0.01021312934149976,-0.01021312934149976,0.6497339575857946,0.35321946842430085
2020-08-20,11878.3720703125,Hold,-0.024067507803910648,0.0,0.6100289726872221,0.35321946842430085
2020-08-21,11592.4892578125,Sell,0.007706363621583279,-0.007706363621583279,0.622436441392034,0.34279106714081764
2020-08-22,11681.8251953125,Sell,-0.0014533293195752028,0.0014533293195752028,0.6200785069426118,0.3447425847687573
2020-08-23,11664.84765625,Sell,0.00940844236539995,-0.00940844236539995,0.6353209222026046,0.3320906516636615
2020-08-24,11774.595703125,Sell,-0.034690018052305094,0.034690018052305094,0.5785916098900841,0.3783009004171807
2020-08-25,11366.134765625,Sell,0.010753745063331488,-0.010753745063331488,0.595567381621956,0.36347900391353405
2020-08-26,11488.36328125,Sell,-0.01435938403704018,0.01435938403704018,0.5726560168322716,0.3830577225571694
2020-08-27,11323.3974609375,Sell,0.01934954061432026,-0.01934954061432026,0.6030861883023229,0.3562961909826001
2020-08-28,11542.5,Sell,-0.0030872658111327222,0.0030872658111327222,0.5981370351208781,0.36048343784279013
2020-08-29,11506.865234375,Sell,0.017784220187846422,-0.017784220187846422,0.6265586560438199,0.3362883008222757
2020-08-30,11711.505859375,Hold,-0.0026201196706430174,0.0,0.6222968777136648,0.3362883008222757
2020-08-31,11680.8203125,Hold,0.024797762089964426,0.0,0.6625262097265003,0.3362883008222757
2020-09-01,11970.478515625,Hold,-0.04648471948812871,0.0,0.5852441452257022,0.3362883008222757
2020-09-02,11414.0341796875,Sell,-0.10239476124641311,0.10239476124641311,0.4229234494580423,0.47311722234134757
2020-09-03,10245.296875,Hold,0.02601355576262887,0.0,0.4599387479564714,0.47311722234134757
2020-09-04,10511.8134765625,Sell,-0.03255823502891142,0.03255823502891142,0.41240571907268997,0.5210793190914742
2020-09-05,10169.5673828125,Sell,0.010893696409813414,-0.010893696409813414,0.4277920381837521,0.504509142774046
2020-09-06,10280.3515625,Sell,0.00867790498409815,-0.00867790498409815,0.44018228182816266,0.49145315538534584
2020-09-07,10369.5634765625,Sell,-0.022956306264775628,0.022956306264775628,0.4071210162894119,0.5256914107999378
2020-09-08,10131.5166015625,Sell,0.010939236349907233,-0.010939236349907233,0.42251384565952343,0.5090015118601738
2020-09-09,10242.34765625,Sell,0.011793293850096198,-0.011793293850096198,0.43928996944721654,0.49120541361056747
